2.76;1.12;0.54;4;Microglia;1000333674
0.66;-0.10;0.89;4;Microglia;1000333675
1.13;0.69;0.08;4;Microglia;1000333693
1.31;0.14;0.75;4;Microglia;1000333676
1.69;1.01;0.42;4;Microglia;1000333703
0.45;1.00;-0.26;4;Microglia;1000333704
1.13;-0.74;1.20;4;Microglia;1000333706
-1.07;-0.23;0.58;4;Microglia;1000333716
0.76;1.22;-0.19;4;Microglia;1000333720
0.76;0.52;-0.05;4;Microglia;1000333722
1.07;-0.36;0.07;4;Microglia;1000333725
3.16;0.43;-0.62;4;Microglia;1000333732
0.43;0.15;0.00;4;Microglia;1000333750
0.17;0.31;0.00;4;Microglia;1000333754
0.73;1.43;0.00;4;Microglia;1000333765
-0.53;1.51;0.00;4;Microglia;1000333766
1.01;1.21;0.00;4;Microglia;1000333767
0.00;0.00;0.00;4;Microglia;1000334490
1.49;1.59;0.24;4;Microglia;1000333779
0.90;1.09;0.00;4;Microglia;1000333783
1.06;3.25;1.14;4;Microglia;1000333784
1.03;1.37;0.11;5;Meninges;1000333611
1.62;0.75;-0.28;5;Meninges;1000333619
2.80;0.01;-0.01;5;Meninges;1000333621
1.77;0.20;-0.02;5;Meninges;1000333623
2.23;0.62;-0.22;5;Meninges;1000333635
4.61;-1.19;-0.51;5;Meninges;1000333632
-0.25;1.57;0.95;5;Meninges;1000333653
1.57;0.39;0.43;5;Meninges;1000333654
1.59;0.69;0.39;5;Meninges;1000333661
1.88;0.71;-0.38;5;Meninges;1000333663
3.09;0.00;-0.25;5;Meninges;1000333679
0.80;0.94;0.31;5;Meninges;1000333683
1.92;0.84;0.10;5;Meninges;1000333684
2.04;0.60;0.48;5;Meninges;1000333700
2.67;0.64;-1.48;5;Meninges;1000333708
1.22;0.94;-0.12;5;Meninges;1000333709
3.55;-0.50;0.17;5;Meninges;1000333712
2.19;0.70;-0.61;5;Meninges;1000333713
1.63;0.87;-0.07;5;Meninges;1000333729
1.34;0.47;0.05;5;Meninges;1000333733
0.86;1.41;-0.36;5;Meninges;1000333734
1.91;-0.18;-0.36;5;Meninges;1000333735
2.29;0.27;0.13;5;Meninges;1000333737
2.23;0.50;-0.09;5;Meninges;1000333739
0.07;1.88;0.70;5;Meninges;1000333740
1.33;2.30;0.00;5;Meninges;1000333774
1.98;-0.03;0.00;5;Meninges;1000333775
0.22;0.46;0.00;5;Meninges;1000334025
1.66;0.63;0.00;5;Meninges;1000333789
2.89;0.87;0.00;5;Meninges;1000333794
0.35;0.91;0.17;5;Microglia;1000333596
1.18;0.04;-0.27;5;Microglia;1000333597
0.67;2.80;0.62;5;Microglia;1000333603
2.44;0.29;0.07;5;Microglia;1000333606
2.66;0.47;-0.01;5;Microglia;1000333607
0.20;0.15;0.02;5;Microglia;1000333615
0.87;0.89;-0.11;5;Microglia;1000333639
-2.19;8.03;-2.69;5;Microglia;1000333669
0.53;1.76;0.73;5;Microglia;1000333641
0.95;0.44;1.00;5;Microglia;1000333645
1.93;-0.38;1.00;5;Microglia;1000333646
1.56;0.65;0.13;5;Microglia;1000333651
2.20;1.19;-0.12;5;Microglia;1000333652
3.53;1.59;0.56;5;Microglia;1000333655
3.60;2.67;2.28;5;Microglia;1000333671
6.39;1.07;0.57;5;Microglia;1000333674
2.65;-1.28;0.75;5;Microglia;1000333675
1.88;1.42;0.33;5;Microglia;1000333693
1.50;0.25;1.22;5;Microglia;1000333676
3.03;0.89;0.23;5;Microglia;1000333703
1.29;0.83;0.18;5;Microglia;1000333704
2.12;-2.19;1.43;5;Microglia;1000333706
-2.67;-1.35;1.05;5;Microglia;1000333716
1.72;1.26;-0.05;5;Microglia;1000333720
1.85;0.95;-0.37;5;Microglia;1000333722
1.97;-0.48;0.34;5;Microglia;1000333725
4.17;0.38;-0.23;5;Microglia;1000333732
1.41;-0.39;0.00;5;Microglia;1000333750
0.57;0.37;0.00;5;Microglia;1000333754
2.90;2.15;0.00;5;Microglia;1000333765
0.87;1.47;0.00;5;Microglia;1000333766
1.25;1.33;0.00;5;Microglia;1000333767
